Image,Class,W400,W410,W420,W430,W440,W450,W460,W470,W480,W490,W500,W510,W520,W530,W540,W550,W560,W570,W580,W590,W600,W610,W620,W630,W640,W650,W660,W670,W680,W690,W700
seborrheic_keratosis_aug_90.mat,seborrheic_keratosis,0.22639091,0.2750491,0.28288496,0.283443,0.27722287,0.29386842,0.32187,0.3308374,0.35426384,0.3691041,0.37332812,0.4020247,0.39870048,0.43077707,0.44997445,0.46456778,0.48283967,0.52411485,0.58006567,0.63414764,0.6773652,0.74936014,0.8044272,0.74825066,0.71263653,0.71839416,0.7030235,0.7042227,0.708034,0.71935934,0.6698475
seborrheic_keratosis_aug_91.mat,seborrheic_keratosis,0.2670175,0.30954695,0.30060884,0.2864136,0.2661472,0.25519285,0.2671852,0.2737575,0.29487106,0.31828114,0.3234384,0.35553482,0.34672865,0.3748477,0.38659698,0.3914985,0.39962053,0.42958704,0.4671837,0.5523264,0.6112856,0.67831564,0.7371627,0.6979015,0.6624002,0.65962857,0.6533876,0.647884,0.6588492,0.6490133,0.6015078
seborrheic_keratosis_aug_92.mat,seborrheic_keratosis,0.25871864,0.3306444,0.3514297,0.34815395,0.33657324,0.3583502,0.4013448,0.42002082,0.45048872,0.48481455,0.5050182,0.56051326,0.58554167,0.65345,0.69685686,0.7271889,0.7478635,0.8372715,0.90722847,0.9359664,0.9444675,1.0058892,1.0471212,0.9461964,0.8773633,0.900862,0.92245466,0.9411686,0.99129033,1.0359635,1.029202
seborrheic_keratosis_aug_93.mat,seborrheic_keratosis,0.28172693,0.34725705,0.36615965,0.3758822,0.3887504,0.41465032,0.4680973,0.4924393,0.50547504,0.55820704,0.5993314,0.6595402,0.69241303,0.7651993,0.8213516,0.85429126,0.85200787,0.92875165,0.9842632,0.9906109,0.9843218,1.0236834,1.0554279,0.95799965,0.8909285,0.9181138,0.92319745,0.880619,0.9117282,0.9141776,0.87124145
seborrheic_keratosis_aug_94.mat,seborrheic_keratosis,0.18622383,0.25465918,0.2733706,0.28517133,0.2873255,0.3161644,0.37191376,0.39805868,0.44138944,0.47530082,0.49121043,0.5366968,0.5396782,0.5993526,0.63950187,0.6706022,0.6739214,0.7527863,0.8275939,0.8642896,0.88723165,0.97115135,1.0402577,0.9709702,0.93274647,0.97047013,0.9805745,0.989902,1.0070715,1.0131114,0.9479266
seborrheic_keratosis_aug_95.mat,seborrheic_keratosis,0.25675684,0.30498436,0.30682176,0.30294633,0.28932446,0.3029742,0.33387372,0.3471492,0.3763794,0.3898162,0.3896704,0.40771836,0.39014825,0.42222282,0.43994528,0.45292526,0.47112328,0.51712775,0.5841529,0.6722951,0.7483802,0.852475,0.9332339,0.8930284,0.8673551,0.87113947,0.8436126,0.8292935,0.81598926,0.81490177,0.7524152
seborrheic_keratosis_aug_96.mat,seborrheic_keratosis,0.28143305,0.34655362,0.3368501,0.32542592,0.31360307,0.3111293,0.34492818,0.36330667,0.39925107,0.43397403,0.44206202,0.5069942,0.5304249,0.59910613,0.6308682,0.6563719,0.6578321,0.70727724,0.71898746,0.7654444,0.75800866,0.7852879,0.8168822,0.7474163,0.6840402,0.68955404,0.6999825,0.7002599,0.7368795,0.7263235,0.7037345
seborrheic_keratosis_aug_97.mat,seborrheic_keratosis,0.1273019,0.19476622,0.20009285,0.21403542,0.22269964,0.24881601,0.3025315,0.32380703,0.38718268,0.4060533,0.40353027,0.46014696,0.46122587,0.522112,0.5511141,0.5846816,0.5878287,0.6410728,0.6866886,0.72602934,0.7324984,0.7985513,0.8638189,0.8093962,0.7768827,0.80881244,0.82199264,0.8533618,0.8727726,0.8706888,0.8093221
seborrheic_keratosis_aug_98.mat,seborrheic_keratosis,0.08841648,0.12489662,0.16866447,0.24705186,0.35880005,0.463544,0.5191457,0.47696018,0.432302,0.45892125,0.4958666,0.5619451,0.5821959,0.6389839,0.68906766,0.7207464,0.7023068,0.769601,0.8459887,0.80688024,0.79184353,0.83800817,0.8753337,0.7636749,0.7024196,0.7404086,0.71229374,0.665771,0.6714313,0.67878425,0.56442577
seborrheic_keratosis_aug_99.mat,seborrheic_keratosis,0.27134734,0.31986135,0.32544947,0.31926343,0.3070458,0.32092854,0.3486254,0.3576009,0.36671534,0.3856665,0.39176673,0.4054925,0.38819247,0.41218382,0.42771894,0.4349423,0.4463086,0.5068288,0.5832708,0.65855134,0.728875,0.8270167,0.90040934,0.8486943,0.814662,0.82407033,0.80547523,0.7814864,0.77706856,0.7781136,0.719584
seborrheic_keratosis_orig_0.mat,seborrheic_keratosis,0.4636559,0.522003,0.53078544,0.5163516,0.5009383,0.50261253,0.53544265,0.56133336,0.56424284,0.62441677,0.6646236,0.7206403,0.76358825,0.8397341,0.89438254,0.91550726,0.92392004,0.97703594,1.0043465,1.0841494,1.1246814,1.1849159,1.2301108,1.1609813,1.0923849,1.080312,1.0788614,1.0344982,1.0477978,1.0047543,0.9778471
seborrheic_keratosis_orig_1.mat,seborrheic_keratosis,0.2742271,0.35926205,0.38471347,0.3896568,0.39164972,0.43571684,0.50619787,0.54393566,0.5906643,0.6410484,0.6799748,0.7348731,0.7491533,0.8122635,0.8506257,0.87891024,0.88799536,0.96913403,1.0463172,1.0799035,1.1025248,1.1875619,1.2536811,1.1652126,1.1078593,1.1481616,1.1596209,1.137274,1.1565117,1.1505868,1.07984
seborrheic_keratosis_orig_10.mat,seborrheic_keratosis,0.46169606,0.5271461,0.52722114,0.5103728,0.49132243,0.49605533,0.5250181,0.5409995,0.5634395,0.60592127,0.6208942,0.68970156,0.73521817,0.8210665,0.8629117,0.8917852,0.9207071,0.9787902,0.9860026,1.0813974,1.0984073,1.1488391,1.1849889,1.1161518,1.0367066,1.0097885,1.0154235,1.0243467,1.0433007,0.9987311,0.98089373
seborrheic_keratosis_orig_11.mat,seborrheic_keratosis,0.39153203,0.46367884,0.4627627,0.4523859,0.44410542,0.44012535,0.480752,0.51575947,0.5544642,0.59772176,0.6166364,0.6740663,0.6989326,0.7593962,0.7860404,0.8006472,0.80203,0.83881307,0.84363043,0.9010925,0.90186334,0.9396625,0.9835,0.9229595,0.8607947,0.87001324,0.8946855,0.8556386,0.8763572,0.7906021,0.7177208
seborrheic_keratosis_orig_12.mat,seborrheic_keratosis,0.24069102,0.3166589,0.33765155,0.3400864,0.329403,0.35768038,0.40984368,0.43801457,0.48868397,0.5169789,0.52569515,0.56868714,0.57341886,0.63018715,0.66225576,0.690348,0.71239716,0.7936845,0.8703789,0.92562735,0.9565957,1.0497266,1.12023,1.0477121,1.0023156,1.030412,1.0470631,1.0758674,1.0916675,1.0883559,1.0179412
seborrheic_keratosis_orig_13.mat,seborrheic_keratosis,0.42757416,0.46899796,0.4465309,0.41647676,0.38410068,0.3620394,0.36410522,0.36542058,0.3827671,0.42167363,0.43716797,0.50679594,0.54038036,0.5965844,0.6182498,0.6360165,0.6704557,0.67353857,0.64765936,0.73027843,0.7450144,0.74837077,0.76148516,0.7094534,0.6515683,0.62770176,0.6243517,0.64878494,0.69046134,0.70607305,0.71428335
seborrheic_keratosis_orig_14.mat,seborrheic_keratosis,0.26550967,0.33264664,0.31467357,0.3048161,0.2845705,0.29381976,0.32561705,0.33523238,0.38683638,0.41254744,0.39324263,0.46513996,0.47672853,0.5379381,0.5516782,0.58692485,0.6157794,0.64059705,0.6362135,0.7330713,0.7460268,0.79260945,0.839128,0.7961102,0.74934846,0.7281853,0.70706487,0.80269295,0.81047356,0.80179006,0.75146735
seborrheic_keratosis_orig_15.mat,seborrheic_keratosis,0.25767255,0.3255186,0.34851113,0.3462822,0.33345145,0.35256663,0.39275944,0.41051146,0.43155476,0.46792546,0.4889891,0.5357701,0.55341816,0.6110976,0.650019,0.6740085,0.68853945,0.7790817,0.85295445,0.8821717,0.8979777,0.9659316,1.0120598,0.91697246,0.8550364,0.8820315,0.90117884,0.91873074,0.96566975,1.0103424,0.99562246
seborrheic_keratosis_orig_16.mat,seborrheic_keratosis,0.40409997,0.46785513,0.45176,0.43763435,0.4181643,0.4140083,0.4463882,0.47262034,0.5306192,0.55836713,0.5469558,0.605637,0.6250827,0.6956587,0.71267515,0.7358658,0.7563758,0.78293484,0.75983644,0.8849576,0.9072762,0.9610705,1.012945,0.9903503,0.9371137,0.9063347,0.9040093,0.91612786,0.90325886,0.7926627,0.71982867
seborrheic_keratosis_orig_17.mat,seborrheic_keratosis,0.18054672,0.24826343,0.27663785,0.2887076,0.29106116,0.32544354,0.37852105,0.39894658,0.42421806,0.45704016,0.47613123,0.51380956,0.5169795,0.5680708,0.6062201,0.6319812,0.6371546,0.72928697,0.8198033,0.8440952,0.86932003,0.9574886,1.0238137,0.94193816,0.90022403,0.94299346,0.9569191,0.97028464,0.99696046,1.0238827,0.96765083
seborrheic_keratosis_orig_18.mat,seborrheic_keratosis,0.39133787,0.45925087,0.48169488,0.4716239,0.45953748,0.47257927,0.5198736,0.55344284,0.55412704,0.6216688,0.6765994,0.72672373,0.7631429,0.83206093,0.88924354,0.9104893,0.9103582,0.99281454,1.0556691,1.0961614,1.1283559,1.1915525,1.235358,1.1398605,1.0679694,1.087227,1.0956365,1.0379232,1.0738957,1.0725003,1.0506731
seborrheic_keratosis_orig_19.mat,seborrheic_keratosis,0.47965074,0.52263385,0.53648365,0.5181716,0.4948041,0.48533705,0.5017654,0.51583886,0.4945698,0.55515474,0.60266596,0.64944506,0.6927375,0.75960237,0.81635696,0.8277044,0.8323185,0.8932251,0.9308402,1.0011481,1.0506667,1.1072317,1.1449357,1.0669626,0.99845713,0.99015766,0.9927551,0.9470581,0.9823417,0.9856792,0.99538195
seborrheic_keratosis_orig_2.mat,seborrheic_keratosis,0.3596653,0.42182818,0.4195521,0.4127896,0.40812108,0.4023803,0.43575636,0.45868334,0.48098975,0.5242055,0.54345447,0.60361016,0.6326838,0.7017094,0.74182826,0.76305896,0.7596899,0.8053638,0.81737775,0.87536526,0.88231397,0.9198441,0.9602901,0.89606696,0.8326681,0.83396745,0.8457908,0.8098674,0.8331219,0.77768123,0.731233
seborrheic_keratosis_orig_20.mat,seborrheic_keratosis,0.27029493,0.34363675,0.32828984,0.3302709,0.31881943,0.32734942,0.37092784,0.40125558,0.49746558,0.5074278,0.47019058,0.5286693,0.52750105,0.59106225,0.599412,0.631372,0.64344853,0.67386526,0.66902715,0.8057539,0.834066,0.9058601,0.97299445,0.9537223,0.90787196,0.8782042,0.86466193,0.925439,0.8976032,0.7782315,0.663454
seborrheic_keratosis_orig_21.mat,seborrheic_keratosis,0.45110676,0.5173861,0.5334918,0.5123813,0.49392664,0.4938056,0.52064645,0.5357617,0.52336764,0.5912473,0.6495811,0.72189164,0.7802787,0.8619622,0.92068696,0.93815297,0.9418745,1.0177438,1.0510435,1.0839562,1.0939802,1.1284801,1.1494716,1.0359173,0.9397844,0.94577,0.96493775,0.9207413,0.99055403,1.0187624,1.0462877
seborrheic_keratosis_orig_22.mat,seborrheic_keratosis,0.42966312,0.48903614,0.50225645,0.4857857,0.4691382,0.4768077,0.5121711,0.5339637,0.52649826,0.58021826,0.62844396,0.66676027,0.6904086,0.7457421,0.7935048,0.80777663,0.8157209,0.8872253,0.9549183,1.0036322,1.0535814,1.1239328,1.1743747,1.0825602,1.0181293,1.0360415,1.0298892,0.9600902,0.9929008,1.0115153,0.98763424
seborrheic_keratosis_orig_23.mat,seborrheic_keratosis,0.5946122,0.6447759,0.66066027,0.6379888,0.6142663,0.60154295,0.6185021,0.63744533,0.60867864,0.6833598,0.7449559,0.8033675,0.86472833,0.9437977,1.0104234,1.0231097,1.0293219,1.0883813,1.11733,1.1868992,1.2286844,1.2767549,1.3070939,1.2098409,1.1206398,1.1080941,1.1171893,1.0567241,1.1029235,1.0919254,1.1024928
seborrheic_keratosis_orig_24.mat,seborrheic_keratosis,0.40760347,0.47754085,0.4996426,0.48832196,0.47735414,0.49261418,0.5379669,0.5662168,0.56140983,0.62939316,0.68689513,0.7438439,0.7871162,0.86113423,0.92139745,0.9439,0.94578177,1.0301744,1.0918326,1.1263347,1.1531844,1.2112253,1.2499841,1.1439133,1.0644947,1.0823164,1.0894772,1.0337454,1.0777129,1.0903347,1.0780078
seborrheic_keratosis_orig_25.mat,seborrheic_keratosis,0.46189696,0.5096203,0.5228261,0.50810224,0.48714346,0.4810708,0.5076999,0.53373843,0.52670336,0.59062433,0.6354467,0.6807238,0.71896785,0.7840325,0.8369252,0.8495377,0.84964514,0.90179884,0.9323923,1.0108101,1.0618129,1.1250423,1.1724633,1.1118613,1.0543878,1.0481849,1.0505103,1.0066265,1.0239401,0.9911673,0.97147536
seborrheic_keratosis_orig_26.mat,seborrheic_keratosis,0.32230613,0.37308404,0.3902048,0.3814122,0.3690248,0.3808583,0.40114886,0.40399325,0.3970083,0.43328965,0.46584904,0.50367707,0.5174062,0.5528915,0.58039343,0.5856941,0.59598285,0.6568676,0.7194956,0.7526074,0.78924376,0.8484518,0.8877006,0.7975775,0.73590475,0.7490815,0.74822885,0.72862303,0.7704815,0.8235223,0.8191769
seborrheic_keratosis_orig_27.mat,seborrheic_keratosis,0.54063684,0.57831335,0.58100486,0.557659,0.5396295,0.52305067,0.53191984,0.5380738,0.51028305,0.56968707,0.6167558,0.67464507,0.7292013,0.80211806,0.855211,0.86287934,0.86659956,0.9083999,0.9097568,0.98286283,1.0170543,1.0514808,1.0792669,1.0114194,0.9380519,0.92157865,0.9308866,0.8628049,0.9013636,0.87936145,0.9023088
seborrheic_keratosis_orig_28.mat,seborrheic_keratosis,0.44698417,0.4857079,0.49684235,0.47208768,0.44458652,0.4368692,0.44051582,0.4402357,0.4063424,0.45942333,0.50745463,0.5440259,0.5709759,0.6110003,0.65067536,0.6528034,0.6611373,0.72472334,0.78290933,0.84244746,0.8997098,0.9527266,0.98279715,0.89311415,0.8204828,0.81358415,0.8095368,0.7675552,0.8113296,0.8576527,0.88156503
seborrheic_keratosis_orig_29.mat,seborrheic_keratosis,0.38722998,0.46230716,0.48110282,0.4700805,0.4560368,0.47358605,0.52776784,0.5690166,0.59326905,0.6571023,0.70522946,0.75666595,0.7851043,0.8508181,0.89696074,0.91828,0.925878,0.99518156,1.0501032,1.1029782,1.1364427,1.2071284,1.260228,1.178747,1.1133171,1.1314012,1.140208,1.0894392,1.1096146,1.0824705,1.0375481
seborrheic_keratosis_orig_3.mat,seborrheic_keratosis,0.42664278,0.47062498,0.47783157,0.46719742,0.45655844,0.44866267,0.47477394,0.49764982,0.4920297,0.5505779,0.59188724,0.6415325,0.68057275,0.74429256,0.79234046,0.8022726,0.79318565,0.83118075,0.8437317,0.9043956,0.93621767,0.9816087,1.0220644,0.96740484,0.91285723,0.90971667,0.91612226,0.8592843,0.8781062,0.83571124,0.8190437
seborrheic_keratosis_orig_30.mat,seborrheic_keratosis,0.2848772,0.3375904,0.34114993,0.33522204,0.3208149,0.33346474,0.3652516,0.3806189,0.4110256,0.43410334,0.44431654,0.4799585,0.4836074,0.5320519,0.562365,0.58258814,0.60278016,0.6476292,0.70142734,0.78392726,0.8464497,0.93312085,1.0005664,0.9500034,0.9136991,0.9127515,0.89120656,0.8846194,0.88420594,0.8865765,0.83843786
seborrheic_keratosis_orig_31.mat,seborrheic_keratosis,0.5666973,0.6117665,0.60978746,0.57577837,0.5467084,0.51799726,0.5226663,0.530556,0.5079972,0.57434696,0.6285827,0.6972895,0.7568021,0.8327127,0.881933,0.88549966,0.88669866,0.9303047,0.9187007,0.98362994,1.003408,1.0218325,1.0391579,0.9594327,0.8730381,0.8607999,0.8793189,0.81110114,0.87492967,0.86890125,0.9076901
seborrheic_keratosis_orig_32.mat,seborrheic_keratosis,0.50707,0.5616734,0.5620292,0.5436528,0.5137343,0.50179666,0.52156353,0.5419897,0.5703126,0.61502576,0.6265428,0.68858665,0.729007,0.8075264,0.84715676,0.87183565,0.90362245,0.94522405,0.94176793,1.0559675,1.0845488,1.136887,1.1763089,1.1230243,1.0535196,1.0213461,1.0275801,1.0486581,1.0633718,1.0065457,0.98158705
seborrheic_keratosis_orig_33.mat,seborrheic_keratosis,0.5105813,0.55299574,0.5350599,0.5084505,0.46935385,0.43677092,0.4428265,0.45768344,0.50225765,0.53807825,0.5380928,0.6136842,0.6625793,0.7505725,0.7859351,0.80889225,0.83455676,0.8476547,0.79712343,0.9257714,0.9445496,0.970969,0.99924934,0.9655195,0.89956003,0.8545671,0.86036813,0.89589065,0.9276974,0.8775763,0.892441
seborrheic_keratosis_orig_34.mat,seborrheic_keratosis,0.41111672,0.4777531,0.505194,0.48650503,0.46693468,0.47800058,0.50573003,0.51539147,0.49307308,0.5609964,0.6250653,0.6892864,0.73976433,0.8092391,0.86637735,0.8814254,0.8871198,0.97975403,1.0458246,1.0618399,1.081069,1.1259856,1.1477742,1.0132618,0.9152562,0.93469846,0.95109576,0.9213244,1.0069631,1.0903965,1.129537
seborrheic_keratosis_orig_35.mat,seborrheic_keratosis,0.40091097,0.4585383,0.43643215,0.41674182,0.3948014,0.39000082,0.41419643,0.42851782,0.46751037,0.49805167,0.48999247,0.5545614,0.5823211,0.6535733,0.67198753,0.6909723,0.6971118,0.7205326,0.6884145,0.818688,0.8511235,0.90175706,0.9502757,0.9279433,0.8723754,0.8313819,0.8111277,0.8295634,0.8243079,0.7381231,0.69701356
seborrheic_keratosis_orig_36.mat,seborrheic_keratosis,0.4804494,0.5216466,0.5398335,0.5222253,0.51248527,0.50959635,0.5267703,0.53434515,0.4809841,0.55050564,0.6153499,0.6640309,0.7197654,0.78681284,0.84950113,0.85691345,0.8486823,0.91623527,0.95433897,0.9980635,1.0371997,1.0811775,1.1086376,1.0162288,0.93679667,0.93571573,0.9442622,0.8602633,0.91151685,0.9211926,0.9565632
seborrheic_keratosis_orig_37.mat,seborrheic_keratosis,0.34934226,0.38117835,0.35847872,0.3429387,0.32579878,0.30145335,0.3018512,0.30178842,0.31837115,0.34682816,0.35554057,0.40779024,0.42071205,0.46274507,0.48627248,0.50284195,0.51703113,0.5224411,0.52085817,0.6000895,0.62909615,0.6434164,0.6659651,0.62022114,0.5718911,0.5486812,0.5315883,0.5269533,0.5452295,0.53966635,0.51140976
seborrheic_keratosis_orig_38.mat,seborrheic_keratosis,0.09685082,0.17436412,0.16948895,0.18776678,0.20284921,0.2345356,0.28937373,0.3031958,0.3721636,0.37616143,0.34506318,0.40409467,0.39471164,0.45033434,0.4640856,0.502977,0.5076852,0.5731541,0.6192811,0.66413116,0.6490287,0.7044675,0.7597125,0.69322383,0.64513963,0.6644239,0.6712709,0.7356589,0.7491593,0.7345659,0.65360194
seborrheic_keratosis_orig_39.mat,seborrheic_keratosis,0.4385998,0.48319578,0.48427215,0.4654137,0.44724652,0.4491148,0.46245724,0.46286783,0.45330298,0.49435297,0.52693313,0.57736075,0.60951954,0.6707191,0.7170027,0.7386973,0.7653874,0.819291,0.86296713,0.94181913,0.9924522,1.0440428,1.0760069,0.9925223,0.9190184,0.8978389,0.8783989,0.84647524,0.8726854,0.8987939,0.9060973
seborrheic_keratosis_orig_4.mat,seborrheic_keratosis,0.4450418,0.51128143,0.5311911,0.5189307,0.5043537,0.5065169,0.55553645,0.6000916,0.6089655,0.68576,0.7499537,0.80226105,0.8407188,0.9104756,0.96887517,0.9877004,0.9827233,1.0518061,1.101085,1.135331,1.1592888,1.2119429,1.2526284,1.1613809,1.0891963,1.1128231,1.128669,1.0447367,1.082603,1.0678382,1.0513853
seborrheic_keratosis_orig_40.mat,seborrheic_keratosis,0.42704132,0.46520418,0.47265452,0.4604111,0.43866393,0.42828164,0.4495846,0.47060716,0.4742461,0.5255546,0.5552346,0.59809655,0.6301411,0.69467646,0.742935,0.7564993,0.76057863,0.8029292,0.82352924,0.91101557,0.9620155,1.0230733,1.070385,1.0247034,0.97692984,0.9636339,0.96209574,0.93197435,0.9416748,0.9098878,0.8959206
seborrheic_keratosis_orig_41.mat,seborrheic_keratosis,0.20381604,0.2708092,0.2914132,0.29885513,0.2916853,0.3205149,0.37280744,0.3992618,0.44428182,0.4701927,0.47674426,0.5089343,0.50301045,0.5531358,0.5846932,0.6111992,0.62677246,0.7065317,0.7890223,0.8514831,0.8981255,1.0042034,1.0871527,1.0317197,1.0036365,1.0358145,1.043892,1.067477,1.0719336,1.0687108,0.9918256
seborrheic_keratosis_orig_42.mat,seborrheic_keratosis,0.4004529,0.4456264,0.44574177,0.42852488,0.41351423,0.41888726,0.43581036,0.43778527,0.42669216,0.4645626,0.49482825,0.5388072,0.5644856,0.6161008,0.6545256,0.6702688,0.68950486,0.7359998,0.77774924,0.8486474,0.9005918,0.95627475,0.995075,0.92284197,0.8623956,0.848043,0.82459474,0.7874986,0.8041117,0.82042336,0.8111545
seborrheic_keratosis_orig_43.mat,seborrheic_keratosis,0.16939798,0.23917428,0.25819325,0.27367067,0.27773118,0.32171357,0.3861262,0.4143624,0.476196,0.49745446,0.5021372,0.53702956,0.52161115,0.56824774,0.59035873,0.61659133,0.6292184,0.6998185,0.7808553,0.8416761,0.8874789,1.0048573,1.1028304,1.0615999,1.0464584,1.0895524,1.0957822,1.1167182,1.1090317,1.0976827,1.0073063
seborrheic_keratosis_orig_44.mat,seborrheic_keratosis,0.41881174,0.48567894,0.49106577,0.48211977,0.47851014,0.4831013,0.52482516,0.55471075,0.5700836,0.62387836,0.6587985,0.71820766,0.7548776,0.8269856,0.8713549,0.892059,0.89828944,0.94187427,0.95816386,1.0118701,1.0247431,1.0699756,1.1133434,1.0434195,0.9771543,0.9820118,0.99340254,0.935133,0.953536,0.89424485,0.84684646
seborrheic_keratosis_orig_45.mat,seborrheic_keratosis,0.28924057,0.35639536,0.37894362,0.3741858,0.36046773,0.37667462,0.4146619,0.4312544,0.45217532,0.4928505,0.52196896,0.5803738,0.612859,0.68446517,0.7357256,0.7654913,0.78231746,0.8730461,0.9424826,0.9677452,0.9778543,1.033037,1.067541,0.95846504,0.88353956,0.9045974,0.92394,0.9348333,0.99520344,1.0565673,1.068366
seborrheic_keratosis_orig_46.mat,seborrheic_keratosis,0.38754073,0.44839647,0.45855528,0.44581017,0.43440107,0.43690404,0.47241274,0.49520454,0.50372374,0.5578256,0.59871566,0.66263014,0.709851,0.7934101,0.85082275,0.8749668,0.8822904,0.9402314,0.96598405,1.0144615,1.0343063,1.0800979,1.1154459,1.0311503,0.9565833,0.95802,0.965839,0.9121409,0.9542503,0.95656747,0.9738242
seborrheic_keratosis_orig_47.mat,seborrheic_keratosis,0.5927837,0.6356146,0.63960147,0.6113452,0.5868223,0.56720513,0.57515204,0.5837251,0.5556871,0.62203616,0.6790307,0.7425461,0.8037782,0.8833123,0.94426733,0.9551195,0.96677,1.011715,1.020574,1.0925987,1.1293563,1.1617062,1.1848994,1.0969591,1.0111628,0.9946694,1.0013283,0.93156224,0.98335177,0.982955,1.010137
seborrheic_keratosis_orig_48.mat,seborrheic_keratosis,0.3998423,0.45118326,0.46635535,0.45634025,0.43844524,0.4391576,0.47337317,0.5020505,0.5121005,0.56612986,0.603653,0.64896476,0.68354523,0.7533852,0.80917543,0.83051544,0.8356988,0.8959881,0.93854994,1.0042442,1.0465679,1.1120244,1.16022,1.0929948,1.0369022,1.0398873,1.0440545,1.0091147,1.0307738,1.0153866,0.9993434
seborrheic_keratosis_orig_49.mat,seborrheic_keratosis,0.33235323,0.3886618,0.40469736,0.39498743,0.37912115,0.3875698,0.4142702,0.42377594,0.42621207,0.46726158,0.49608254,0.54725003,0.57816464,0.64214396,0.6891946,0.71237123,0.7309518,0.8094859,0.8675128,0.9091518,0.93165475,0.9835583,1.0153126,0.91875964,0.8470274,0.8536656,0.86125153,0.85691106,0.90548,0.95297587,0.9648966
seborrheic_keratosis_orig_5.mat,seborrheic_keratosis,0.5220998,0.5624254,0.5666022,0.547244,0.5242156,0.51075417,0.525395,0.5415993,0.5322765,0.5911758,0.632663,0.6849581,0.72927886,0.79602885,0.8463453,0.8568258,0.86699134,0.8989195,0.9091021,0.9972925,1.0467168,1.0960357,1.1358364,1.080188,1.0221263,1.0031803,1.0008805,0.9595278,0.9742125,0.9375967,0.9176911
